# age (yr),T_eff (K),L (L_sun)
1.13845e+09,4.21768e+03,2.70149e+02
1.13884e+09,4.20344e+03,2.81307e+02
1.13922e+09,4.18927e+03,2.92931e+02
1.13959e+09,4.17506e+03,3.05027e+02
1.13995e+09,4.16058e+03,3.17585e+02
1.14031e+09,4.14638e+03,3.30690e+02
1.14065e+09,4.13199e+03,3.44304e+02
1.14099e+09,4.11775e+03,3.58498e+02
1.14132e+09,4.10332e+03,3.73242e+02
1.14164e+09,4.08915e+03,3.88631e+02
1.14196e+09,4.07471e+03,4.04602e+02
1.14226e+09,4.06036e+03,4.21233e+02
1.14257e+09,4.04584e+03,4.38501e+02
1.14286e+09,4.03132e+03,4.56481e+02
1.14314e+09,4.01680e+03,4.75184e+02
1.14342e+09,4.00227e+03,4.94648e+02
1.14369e+09,3.98776e+03,5.14846e+02
1.14396e+09,3.97308e+03,5.35865e+02
1.14422e+09,3.95865e+03,5.57753e+02
1.14447e+09,3.94416e+03,5.80553e+02
1.14472e+09,3.92981e+03,6.04239e+02
1.14496e+09,3.91526e+03,6.28752e+02
1.14519e+09,3.90141e+03,6.53600e+02
1.14535e+09,3.89210e+03,6.70432e+02
1.14536e+09,3.89453e+03,6.66066e+02
1.14536e+09,3.89453e+03,6.66063e+02
1.14536e+09,3.89454e+03,6.66048e+02
1.14536e+09,3.89488e+03,6.65462e+02
1.14536e+09,3.91465e+03,6.32288e+02
1.14536e+09,3.96231e+03,5.56971e+02
1.14536e+09,4.01127e+03,4.89814e+02
1.14536e+09,4.05952e+03,4.30377e+02
1.14536e+09,4.10807e+03,3.78061e+02
1.14536e+09,4.15585e+03,3.31924e+02
1.14537e+09,4.20433e+03,2.91415e+02
1.14537e+09,4.25239e+03,2.55762e+02
1.14537e+09,4.30075e+03,2.24456e+02
1.14537e+09,4.34860e+03,1.96921e+02
1.14538e+09,4.39564e+03,1.72678e+02
1.14538e+09,4.44362e+03,1.51444e+02
1.14539e+09,4.49137e+03,1.32792e+02
1.14539e+09,4.53900e+03,1.16416e+02
1.14540e+09,4.58708e+03,1.02072e+02
1.14541e+09,4.63562e+03,8.95837e+01
1.14542e+09,4.67679e+03,7.83650e+01
1.14545e+09,4.72555e+03,6.87304e+01
1.14548e+09,4.76958e+03,6.01506e+01
1.14553e+09,4.81708e+03,5.26834e+01
1.14563e+09,4.86453e+03,4.61436e+01
1.14590e+09,4.91191e+03,4.06223e+01
1.14604e+09,4.91485e+03,4.01277e+01
1.14624e+09,4.90819e+03,4.05776e+01
1.14640e+09,4.90019e+03,4.13549e+01
1.14658e+09,4.89321e+03,4.21201e+01
1.14708e+09,4.88772e+03,4.27987e+01
1.14867e+09,4.88050e+03,4.36183e+01
1.15145e+09,4.87448e+03,4.44116e+01
1.15835e+09,4.87902e+03,4.43575e+01
1.16549e+09,4.88275e+03,4.44188e+01
1.17267e+09,4.88557e+03,4.45950e+01
1.17992e+09,4.88847e+03,4.47894e+01
1.18705e+09,4.89065e+03,4.50599e+01
1.19363e+09,4.89111e+03,4.54726e+01
1.20035e+09,4.89192e+03,4.58700e+01
1.20700e+09,4.89244e+03,4.62959e+01
1.21340e+09,4.89295e+03,4.67257e+01
1.22061e+09,4.89443e+03,4.71237e+01
1.22673e+09,4.89381e+03,4.76354e+01
1.23413e+09,4.89537e+03,4.80559e+01
1.23953e+09,4.89322e+03,4.86473e+01
1.24614e+09,4.89374e+03,4.91315e+01
1.25383e+09,4.89564e+03,4.95616e+01
1.26089e+09,4.89623e+03,5.00586e+01
1.26783e+09,4.89591e+03,5.06184e+01
1.27239e+09,4.89220e+03,5.12583e+01
1.27961e+09,4.89183e+03,5.18448e+01
1.28588e+09,4.89066e+03,5.24096e+01
1.29181e+09,4.88776e+03,5.30964e+01
1.29685e+09,4.88424e+03,5.37587e+01
1.30110e+09,4.88253e+03,5.42255e+01
1.30470e+09,4.87740e+03,5.49202e+01
1.30770e+09,4.87028e+03,5.57644e+01
1.31066e+09,4.86595e+03,5.64090e+01
1.31306e+09,4.85992e+03,5.71533e+01
1.31533e+09,4.85372e+03,5.79423e+01
1.31714e+09,4.85447e+03,5.79713e+01
1.31865e+09,4.84678e+03,5.88959e+01
1.32036e+09,4.83930e+03,5.98711e+01
1.32160e+09,4.83160e+03,6.08415e+01
1.32210e+09,4.83738e+03,6.02791e+01
1.32297e+09,4.84477e+03,5.94761e+01
1.32413e+09,4.83717e+03,6.03568e+01
1.32499e+09,4.82912e+03,6.13770e+01
1.32578e+09,4.82133e+03,6.24039e+01
1.32646e+09,4.81338e+03,6.34603e+01
1.32706e+09,4.80547e+03,6.45429e+01
1.32758e+09,4.79787e+03,6.56558e+01
1.32816e+09,4.79026e+03,6.68269e+01
1.32860e+09,4.78921e+03,6.70497e+01
1.32913e+09,4.79416e+03,6.63227e+01
1.32963e+09,4.78679e+03,6.74108e+01
1.33001e+09,4.77925e+03,6.85908e+01
1.33034e+09,4.77184e+03,6.98006e+01
1.33063e+09,4.76429e+03,7.10345e+01
1.33088e+09,4.75698e+03,7.22999e+01
1.33110e+09,4.74943e+03,7.35864e+01
1.33129e+09,4.74216e+03,7.49054e+01
1.33146e+09,4.73478e+03,7.62479e+01
1.33160e+09,4.72763e+03,7.76226e+01
1.33173e+09,4.72037e+03,7.90211e+01
1.33184e+09,4.71323e+03,8.04488e+01
1.33194e+09,4.70607e+03,8.19021e+01
1.33203e+09,4.69875e+03,8.33768e+01
1.33210e+09,4.69171e+03,8.48805e+01
1.33216e+09,4.68478e+03,8.64094e+01
1.33222e+09,4.67776e+03,8.79590e+01
1.33227e+09,4.67093e+03,8.95384e+01
1.33231e+09,4.66404e+03,9.11399e+01
1.33235e+09,4.65689e+03,9.27569e+01
1.33238e+09,4.65004e+03,9.44058e+01
1.33241e+09,4.64335e+03,9.60821e+01
1.33244e+09,4.63663e+03,9.77793e+01
1.33246e+09,4.63009e+03,9.95049e+01
1.33248e+09,4.62328e+03,1.01244e+02
1.33250e+09,4.61666e+03,1.03012e+02
1.33252e+09,4.61013e+03,1.04803e+02
1.33255e+09,4.60015e+03,1.07571e+02
1.33257e+09,4.59044e+03,1.10416e+02
1.33259e+09,4.58055e+03,1.13418e+02
1.33261e+09,4.57033e+03,1.16558e+02
1.33263e+09,4.55987e+03,1.19815e+02
1.33265e+09,4.54966e+03,1.23205e+02
1.33267e+09,4.53950e+03,1.26717e+02
1.33269e+09,4.52892e+03,1.30330e+02
1.33271e+09,4.51845e+03,1.34065e+02
1.33273e+09,4.50824e+03,1.37933e+02
1.33275e+09,4.49766e+03,1.41909e+02
1.33278e+09,4.48726e+03,1.46017e+02
1.33280e+09,4.47660e+03,1.50235e+02
1.33282e+09,4.46610e+03,1.54581e+02
1.33286e+09,4.45582e+03,1.59035e+02
1.33293e+09,4.45440e+03,1.59818e+02
1.33297e+09,4.46520e+03,1.55209e+02
1.33300e+09,4.47614e+03,1.50701e+02
1.33303e+09,4.48694e+03,1.46329e+02
1.33308e+09,4.49755e+03,1.42164e+02
1.33319e+09,4.50721e+03,1.38452e+02
1.33331e+09,4.51793e+03,1.34652e+02
1.33348e+09,4.52753e+03,1.31144e+02
1.33383e+09,4.53501e+03,1.28678e+02
1.33445e+09,4.53301e+03,1.29481e+02
1.33511e+09,4.52612e+03,1.32045e+02
1.33587e+09,4.51888e+03,1.34727e+02
1.33688e+09,4.52171e+03,1.33807e+02
1.33808e+09,4.52544e+03,1.32497e+02
1.33901e+09,4.51660e+03,1.35809e+02
1.33973e+09,4.50680e+03,1.39531e+02
1.34038e+09,4.49659e+03,1.43425e+02
1.34098e+09,4.48624e+03,1.47467e+02
1.34153e+09,4.47600e+03,1.51648e+02
1.34204e+09,4.46550e+03,1.55952e+02
1.34252e+09,4.45510e+03,1.60398e+02
1.34294e+09,4.44472e+03,1.65016e+02
1.34333e+09,4.43418e+03,1.69780e+02
1.34370e+09,4.42337e+03,1.74660e+02
1.34405e+09,4.41296e+03,1.79698e+02
1.34438e+09,4.40253e+03,1.84898e+02
1.34468e+09,4.39190e+03,1.90245e+02
1.34496e+09,4.38128e+03,1.95755e+02
1.34522e+09,4.37073e+03,2.01422e+02
1.34548e+09,4.36011e+03,2.07248e+02
1.34571e+09,4.34980e+03,2.13278e+02
1.34593e+09,4.33918e+03,2.19476e+02
1.34614e+09,4.32843e+03,2.25854e+02
1.34634e+09,4.31770e+03,2.32421e+02
1.34653e+09,4.30715e+03,2.39187e+02
1.34671e+09,4.29655e+03,2.46149e+02
1.34689e+09,4.28588e+03,2.53312e+02
1.34706e+09,4.27514e+03,2.60690e+02
1.34721e+09,4.26460e+03,2.68307e+02
1.34737e+09,4.25367e+03,2.76103e+02
1.34751e+09,4.24306e+03,2.84166e+02
1.34765e+09,4.23218e+03,2.92454e+02
1.34778e+09,4.22139e+03,3.01008e+02
1.34790e+09,4.21055e+03,3.09816e+02
1.34802e+09,4.19967e+03,3.18895e+02
1.34812e+09,4.18873e+03,3.28245e+02
1.34822e+09,4.17790e+03,3.37899e+02
1.34832e+09,4.16711e+03,3.47858e+02
1.34840e+09,4.15624e+03,3.58115e+02
1.34849e+09,4.14534e+03,3.68674e+02
1.34857e+09,4.13445e+03,3.79549e+02
1.34866e+09,4.12359e+03,3.90675e+02
1.34877e+09,4.11283e+03,4.02064e+02
1.34884e+09,4.10190e+03,4.13919e+02
1.34890e+09,4.09109e+03,4.26174e+02
1.34896e+09,4.08000e+03,4.38760e+02
1.34902e+09,4.06894e+03,4.51714e+02
1.34910e+09,4.05774e+03,4.64926e+02
1.34919e+09,4.04699e+03,4.78508e+02
1.34925e+09,4.03622e+03,4.92672e+02
1.34929e+09,4.02513e+03,5.07227e+02
1.34934e+09,4.01403e+03,5.22232e+02
1.34940e+09,4.00285e+03,5.37495e+02
1.34946e+09,3.99188e+03,5.53345e+02
1.34951e+09,3.98084e+03,5.69656e+02
1.34957e+09,3.97000e+03,5.86408e+02
1.34964e+09,3.95889e+03,6.03568e+02
1.34968e+09,3.94802e+03,6.21411e+02
1.34972e+09,3.93680e+03,6.39692e+02
1.34979e+09,3.92640e+03,6.58249e+02
1.34984e+09,3.91533e+03,6.77605e+02
1.34988e+09,3.90428e+03,6.97590e+02
1.34993e+09,3.89328e+03,7.18009e+02
1.35000e+09,3.88242e+03,7.38964e+02
1.35003e+09,3.87150e+03,7.60791e+02
1.35010e+09,3.86059e+03,7.82938e+02
1.35014e+09,3.84964e+03,8.05991e+02
1.35020e+09,3.83870e+03,8.29522e+02
1.35025e+09,3.82770e+03,8.53818e+02
1.35030e+09,3.81663e+03,8.78734e+02
1.35037e+09,3.80602e+03,9.04452e+02
1.35041e+09,3.79491e+03,9.30915e+02
1.35046e+09,3.78419e+03,9.58250e+02
1.35052e+09,3.77309e+03,9.86192e+02
1.35057e+09,3.76228e+03,1.01501e+03
1.35063e+09,3.75154e+03,1.04474e+03
1.35083e+09,3.71044e+03,1.16585e+03
1.35105e+09,3.67039e+03,1.29823e+03
1.35110e+09,3.68832e+03,1.23714e+03
1.35113e+09,3.65111e+03,1.36679e+03
1.35115e+09,3.60943e+03,1.52572e+03
1.35118e+09,3.61417e+03,1.50333e+03
1.35118e+09,3.65078e+03,1.36861e+03
1.35118e+09,3.69255e+03,1.22592e+03
1.35118e+09,3.73437e+03,1.09780e+03
1.35119e+09,3.77580e+03,9.82700e+02
1.35119e+09,3.75489e+03,1.03624e+03
1.35119e+09,3.71321e+03,1.15740e+03
1.35119e+09,3.67135e+03,1.29235e+03
1.35119e+09,3.62959e+03,1.44280e+03
1.35119e+09,3.58822e+03,1.61070e+03
1.35119e+09,3.54697e+03,1.79782e+03
1.35119e+09,3.50619e+03,2.00669e+03
1.35119e+09,3.46562e+03,2.23955e+03
1.35119e+09,3.42510e+03,2.49890e+03
1.35119e+09,3.38495e+03,2.78815e+03
1.35119e+09,3.34475e+03,3.11002e+03
1.35119e+09,3.32357e+03,3.29214e+03
1.35119e+09,3.36339e+03,2.95127e+03
1.35119e+09,3.40376e+03,2.64581e+03
1.35119e+09,3.44389e+03,2.37134e+03
1.35119e+09,3.48429e+03,2.12593e+03
1.35119e+09,3.52538e+03,1.90537e+03
1.35119e+09,3.56637e+03,1.70719e+03
1.35119e+09,3.60788e+03,1.52970e+03
1.35119e+09,3.64871e+03,1.36984e+03
1.35119e+09,3.61105e+03,1.51655e+03
1.35119e+09,3.56942e+03,1.69266e+03
1.35119e+09,3.52882e+03,1.88970e+03
1.35119e+09,3.48762e+03,2.10860e+03
1.35119e+09,3.44725e+03,2.35326e+03
1.35119e+09,3.40683e+03,2.62563e+03
1.35119e+09,3.36684e+03,2.92944e+03
1.35119e+09,3.33388e+03,3.20118e+03
1.35119e+09,3.37366e+03,2.86954e+03
1.35119e+09,3.41368e+03,2.57214e+03
1.35119e+09,3.45435e+03,2.30580e+03
1.35119e+09,3.49506e+03,2.06638e+03
1.35119e+09,3.53604e+03,1.85176e+03
1.35119e+09,3.55187e+03,1.77482e+03
1.35119e+09,3.51093e+03,1.98091e+03
1.35119e+09,3.47044e+03,2.21091e+03
1.35119e+09,3.42989e+03,2.46697e+03
1.35119e+09,3.45301e+03,2.31371e+03
1.35119e+09,3.49372e+03,2.07355e+03
1.35119e+09,3.53413e+03,1.85759e+03
1.35119e+09,3.56444e+03,1.71647e+03
1.35119e+09,3.52335e+03,1.91577e+03
1.35120e+09,3.55123e+03,1.77440e+03
1.35120e+09,3.59291e+03,1.59014e+03
1.35120e+09,3.63339e+03,1.42552e+03
1.35121e+09,3.67557e+03,1.27717e+03
1.35122e+09,3.71765e+03,1.14391e+03
1.35123e+09,3.75946e+03,1.02429e+03
1.35127e+09,3.73178e+03,1.10445e+03
1.35130e+09,3.69006e+03,1.23320e+03
1.35134e+09,3.64828e+03,1.37673e+03
1.35139e+09,3.60662e+03,1.53665e+03
1.35148e+09,3.56859e+03,1.70160e+03
1.35157e+09,3.55165e+03,1.78009e+03
1.35162e+09,3.53288e+03,1.87526e+03
1.35168e+09,3.50516e+03,2.01768e+03
1.35169e+09,3.54601e+03,1.80780e+03
1.35169e+09,3.58766e+03,1.62005e+03
1.35169e+09,3.62577e+03,1.46524e+03
1.35169e+09,3.66799e+03,1.31300e+03
1.35169e+09,3.70939e+03,1.17570e+03
1.35169e+09,3.75033e+03,1.05239e+03
1.35169e+09,3.71716e+03,1.14865e+03
1.35169e+09,3.67539e+03,1.28266e+03
1.35169e+09,3.63368e+03,1.43204e+03
1.35169e+09,3.59197e+03,1.59846e+03
1.35169e+09,3.55083e+03,1.78431e+03
1.35169e+09,3.50972e+03,1.99133e+03
1.35169e+09,3.46924e+03,2.22254e+03
1.35169e+09,3.42894e+03,2.48026e+03
1.35169e+09,3.38864e+03,2.76719e+03
1.35169e+09,3.34866e+03,3.08707e+03
1.35169e+09,3.30889e+03,3.44345e+03
1.35169e+09,3.26933e+03,3.84044e+03
1.35169e+09,3.27624e+03,3.76266e+03
1.35169e+09,3.31584e+03,3.37383e+03
1.35169e+09,3.35552e+03,3.02454e+03
1.35169e+09,3.39579e+03,2.71172e+03
1.35169e+09,3.43572e+03,2.43008e+03
1.35169e+09,3.47644e+03,2.17800e+03
1.35169e+09,3.51716e+03,1.95172e+03
1.35169e+09,3.49729e+03,2.06212e+03
1.35169e+09,3.45685e+03,2.30143e+03
1.35169e+09,3.41622e+03,2.56768e+03
1.35169e+09,3.38518e+03,2.79010e+03
1.35169e+09,3.42525e+03,2.50062e+03
1.35169e+09,3.46581e+03,2.24123e+03
1.35169e+09,3.50648e+03,2.00839e+03
1.35170e+09,3.51000e+03,1.99232e+03
1.35170e+09,3.54632e+03,1.80574e+03
1.35170e+09,3.58718e+03,1.61758e+03
1.35170e+09,3.62908e+03,1.44935e+03
1.35171e+09,3.67087e+03,1.29825e+03
1.35172e+09,3.70627e+03,1.18387e+03
1.35173e+09,3.66472e+03,1.32200e+03
1.35174e+09,3.62313e+03,1.47587e+03
1.35175e+09,3.58129e+03,1.64706e+03
1.35177e+09,3.54053e+03,1.83862e+03
1.35180e+09,3.49962e+03,2.05175e+03
1.35184e+09,3.50533e+03,2.01448e+03
1.35185e+09,3.54558e+03,1.81197e+03
1.35187e+09,3.50528e+03,2.02286e+03
1.35188e+09,3.46466e+03,2.25742e+03
1.35190e+09,3.42395e+03,2.51837e+03
1.35194e+09,3.39568e+03,2.71601e+03
1.35195e+09,3.43526e+03,2.43974e+03
1.35195e+09,3.47099e+03,2.21863e+03
1.35195e+09,3.51165e+03,1.98813e+03
1.35195e+09,3.55257e+03,1.78135e+03
1.35195e+09,3.59409e+03,1.59616e+03
1.35195e+09,3.63500e+03,1.42949e+03
1.35195e+09,3.60466e+03,1.54855e+03
1.35195e+09,3.56341e+03,1.72863e+03
1.35195e+09,3.52222e+03,1.92925e+03
1.35195e+09,3.48127e+03,2.15292e+03
1.35195e+09,3.44085e+03,2.40257e+03
1.35195e+09,3.40063e+03,2.68081e+03
1.35195e+09,3.36046e+03,2.99063e+03
1.35195e+09,3.32070e+03,3.33615e+03
1.35195e+09,3.28135e+03,3.72147e+03
1.35195e+09,3.24175e+03,4.14966e+03
1.35195e+09,3.20206e+03,4.62566e+03
1.35195e+09,3.17923e+03,4.91320e+03
1.35195e+09,3.21899e+03,4.40876e+03
1.35195e+09,3.25827e+03,3.95394e+03
1.35195e+09,3.29765e+03,3.54528e+03
1.35195e+09,3.33746e+03,3.17870e+03
1.35195e+09,3.37731e+03,2.84940e+03
1.35195e+09,3.36236e+03,2.97402e+03
1.35195e+09,3.34402e+03,3.12367e+03
1.35195e+09,3.38385e+03,2.79986e+03
1.35195e+09,3.42394e+03,2.50945e+03
1.35196e+09,3.46458e+03,2.24918e+03
1.35196e+09,3.50531e+03,2.01552e+03
1.35196e+09,3.54612e+03,1.80581e+03
1.35196e+09,3.58614e+03,1.61697e+03
1.35197e+09,3.62927e+03,1.44980e+03
1.35198e+09,3.60204e+03,1.56019e+03
1.35200e+09,3.56113e+03,1.73800e+03
1.35201e+09,3.52032e+03,1.93985e+03
1.35203e+09,3.47969e+03,2.16484e+03
1.35205e+09,3.43909e+03,2.41541e+03
1.35208e+09,3.40208e+03,2.66917e+03
1.35209e+09,3.44214e+03,2.39198e+03
1.35209e+09,3.48200e+03,2.15135e+03
1.35209e+09,3.52057e+03,1.94078e+03
1.35209e+09,3.56166e+03,1.73901e+03
1.35209e+09,3.60348e+03,1.55837e+03
1.35209e+09,3.64409e+03,1.39535e+03
1.35209e+09,3.63207e+03,1.44030e+03
1.35209e+09,3.59036e+03,1.60768e+03
1.35209e+09,3.54895e+03,1.79434e+03
1.35209e+09,3.50798e+03,2.00264e+03
1.35209e+09,3.46754e+03,2.23519e+03
1.35209e+09,3.42672e+03,2.49368e+03
1.35209e+09,3.38666e+03,2.78248e+03
1.35209e+09,3.34694e+03,3.10450e+03
1.35209e+09,3.30718e+03,3.46287e+03
1.35209e+09,3.26794e+03,3.86273e+03
1.35209e+09,3.22825e+03,4.30656e+03
1.35209e+09,3.18819e+03,4.79906e+03
1.35209e+09,3.21359e+03,4.46963e+03
1.35209e+09,3.25333e+03,4.00960e+03
1.35209e+09,3.29263e+03,3.59515e+03
1.35209e+09,3.33239e+03,3.22349e+03
1.35209e+09,3.37222e+03,2.88958e+03
1.35210e+09,3.38802e+03,2.77193e+03
1.35210e+09,3.41061e+03,2.59896e+03
1.35210e+09,3.45110e+03,2.32942e+03
1.35210e+09,3.49188e+03,2.08770e+03
1.35210e+09,3.53251e+03,1.87049e+03
1.35210e+09,3.57385e+03,1.67623e+03
1.35211e+09,3.61604e+03,1.50230e+03
1.35211e+09,3.61755e+03,1.49770e+03
1.35212e+09,3.57612e+03,1.67177e+03
1.35212e+09,3.53513e+03,1.86604e+03
1.35213e+09,3.49402e+03,2.08223e+03
1.35214e+09,3.45347e+03,2.32357e+03
1.35215e+09,3.41295e+03,2.59230e+03
1.35217e+09,3.37273e+03,2.89178e+03
1.35219e+09,3.33265e+03,3.22484e+03
1.35222e+09,3.35439e+03,3.03261e+03
1.35222e+09,3.38846e+03,2.76554e+03
1.35222e+09,3.42881e+03,2.47909e+03
1.35222e+09,3.46970e+03,2.22230e+03
1.35222e+09,3.51050e+03,1.99156e+03
1.35222e+09,3.55117e+03,1.78422e+03
1.35222e+09,3.59192e+03,1.59822e+03
1.35222e+09,3.55675e+03,1.75399e+03
1.35222e+09,3.51590e+03,1.95782e+03
1.35222e+09,3.47556e+03,2.18535e+03
1.35222e+09,3.43461e+03,2.43805e+03
1.35222e+09,3.39427e+03,2.72013e+03
1.35222e+09,3.35432e+03,3.03474e+03
1.35222e+09,3.31464e+03,3.38535e+03
1.35222e+09,3.27510e+03,3.77580e+03
1.35222e+09,3.23577e+03,4.21069e+03
1.35222e+09,3.19608e+03,4.69348e+03
1.35222e+09,3.15612e+03,5.22932e+03
1.35222e+09,3.13102e+03,5.58739e+03
1.35222e+09,3.17072e+03,5.01520e+03
1.35222e+09,3.21026e+03,4.49991e+03
1.35222e+09,3.25000e+03,4.03687e+03
1.35223e+09,3.28881e+03,3.61867e+03
1.35223e+09,3.31784e+03,3.34709e+03
1.35223e+09,3.35708e+03,2.99981e+03
1.35223e+09,3.39717e+03,2.68900e+03
1.35223e+09,3.43746e+03,2.41005e+03
1.35223e+09,3.47843e+03,2.16028e+03
1.35223e+09,3.51891e+03,1.93552e+03
1.35224e+09,3.56055e+03,1.73470e+03
1.35224e+09,3.57585e+03,1.66944e+03
1.35225e+09,3.53461e+03,1.86315e+03
1.35225e+09,3.49363e+03,2.07913e+03
1.35226e+09,3.45312e+03,2.32004e+03
1.35227e+09,3.41273e+03,2.58848e+03
1.35229e+09,3.37246e+03,2.88742e+03
1.35230e+09,3.33233e+03,3.22029e+03
1.35234e+09,3.29224e+03,3.58989e+03
1.35236e+09,3.32088e+03,3.31018e+03
1.35236e+09,3.35415e+03,3.02306e+03
1.35236e+09,3.39455e+03,2.71045e+03
1.35236e+09,3.43500e+03,2.42956e+03
1.35236e+09,3.47532e+03,2.17713e+03
1.35236e+09,3.51615e+03,1.95092e+03
1.35236e+09,3.55670e+03,1.74761e+03
1.35236e+09,3.53538e+03,1.84944e+03
1.35236e+09,3.49472e+03,2.06429e+03
1.35236e+09,3.45435e+03,2.30390e+03
1.35236e+09,3.41367e+03,2.57034e+03
1.35236e+09,3.37347e+03,2.86757e+03
1.35236e+09,3.33359e+03,3.19892e+03
1.35236e+09,3.29406e+03,3.56835e+03
1.35236e+09,3.25484e+03,3.98008e+03
1.35236e+09,3.21519e+03,4.43710e+03
1.35236e+09,3.17519e+03,4.94426e+03
1.35236e+09,3.13515e+03,5.50761e+03
1.35236e+09,3.09975e+03,6.04313e+03
1.35236e+09,3.13988e+03,5.42701e+03
1.35236e+09,3.17945e+03,4.87066e+03
1.35237e+09,3.21908e+03,4.37016e+03
1.35237e+09,3.25888e+03,3.92033e+03
1.35237e+09,3.29821e+03,3.51508e+03
1.35237e+09,3.33774e+03,3.15112e+03
1.35237e+09,3.37802e+03,2.82525e+03
1.35237e+09,3.41759e+03,2.53158e+03
1.35237e+09,3.45851e+03,2.26943e+03
1.35237e+09,3.49949e+03,2.03401e+03
1.35238e+09,3.54059e+03,1.82276e+03
1.35238e+09,3.53807e+03,1.83758e+03
1.35239e+09,3.49714e+03,2.05073e+03
1.35240e+09,3.45671e+03,2.28849e+03
1.35240e+09,3.41608e+03,2.55306e+03
1.35241e+09,3.37565e+03,2.84767e+03
1.35242e+09,3.33591e+03,3.17676e+03
1.35244e+09,3.29584e+03,3.54196e+03
1.35249e+09,3.25554e+03,3.94213e+03
1.35251e+09,3.29332e+03,3.54288e+03
1.35251e+09,3.32659e+03,3.23807e+03
1.35251e+09,3.36592e+03,2.90206e+03
1.35251e+09,3.40652e+03,2.60208e+03
1.35251e+09,3.44746e+03,2.33288e+03
1.35251e+09,3.48812e+03,2.09077e+03
1.35251e+09,3.52844e+03,1.87296e+03
1.35251e+09,3.50588e+03,1.98757e+03
1.35251e+09,3.46549e+03,2.21839e+03
1.35251e+09,3.42481e+03,2.47509e+03
1.35251e+09,3.38433e+03,2.76111e+03
1.35251e+09,3.34439e+03,3.08027e+03
1.35251e+09,3.30486e+03,3.43621e+03
1.35251e+09,3.26579e+03,3.83326e+03
1.35251e+09,3.22599e+03,4.27340e+03
1.35251e+09,3.18635e+03,4.76320e+03
1.35251e+09,3.14645e+03,5.30682e+03
1.35251e+09,3.10614e+03,5.90920e+03
1.35251e+09,3.06890e+03,6.50573e+03
1.35251e+09,3.10902e+03,5.84367e+03
1.35251e+09,3.14908e+03,5.24712e+03
1.35251e+09,3.18869e+03,4.70879e+03
1.35251e+09,3.22872e+03,4.22552e+03
1.35251e+09,3.26760e+03,3.78852e+03
1.35251e+09,3.30754e+03,3.39776e+03
1.35251e+09,3.34702e+03,3.04569e+03
1.35251e+09,3.38648e+03,2.72946e+03
1.35251e+09,3.42813e+03,2.44830e+03
1.35251e+09,3.46829e+03,2.19379e+03
1.35252e+09,3.50927e+03,1.96609e+03
1.35252e+09,3.50873e+03,1.97392e+03
1.35253e+09,3.46784e+03,2.20257e+03
1.35253e+09,3.42715e+03,2.45724e+03
1.35254e+09,3.38683e+03,2.74129e+03
1.35255e+09,3.34667e+03,3.05766e+03
1.35256e+09,3.30690e+03,3.41033e+03
1.35258e+09,3.26712e+03,3.80237e+03
1.35263e+09,3.22574e+03,4.23123e+03
1.35264e+09,3.26159e+03,3.82061e+03
1.35264e+09,3.29467e+03,3.48938e+03
1.35264e+09,3.33462e+03,3.12922e+03
1.35264e+09,3.37426e+03,2.80483e+03
1.35264e+09,3.41475e+03,2.51460e+03
1.35264e+09,3.45505e+03,2.25353e+03
1.35264e+09,3.49579e+03,2.01959e+03
1.35264e+09,3.48085e+03,2.10169e+03
1.35264e+09,3.44025e+03,2.34519e+03
1.35264e+09,3.39997e+03,2.61670e+03
1.35264e+09,3.35961e+03,2.91881e+03
1.35264e+09,3.31985e+03,3.25601e+03
1.35264e+09,3.28039e+03,3.63184e+03
1.35264e+09,3.24129e+03,4.05080e+03
1.35264e+09,3.20141e+03,4.51495e+03
1.35264e+09,3.16153e+03,5.03086e+03
1.35264e+09,3.12130e+03,5.60280e+03
1.35264e+09,3.08090e+03,6.23717e+03
1.35264e+09,3.03934e+03,6.93557e+03
1.35264e+09,3.07958e+03,6.23922e+03
1.35264e+09,3.11984e+03,5.60424e+03
1.35264e+09,3.16017e+03,5.03253e+03
1.35264e+09,3.19989e+03,4.51613e+03
1.35264e+09,3.23935e+03,4.05108e+03
1.35265e+09,3.27920e+03,3.63382e+03
1.35265e+09,3.31858e+03,3.25780e+03
1.35265e+09,3.35838e+03,2.92061e+03
1.35265e+09,3.39869e+03,2.61839e+03
1.35265e+09,3.43860e+03,2.34631e+03
1.35265e+09,3.47996e+03,2.10352e+03
1.35266e+09,3.46822e+03,2.17290e+03
1.35266e+09,3.42763e+03,2.42431e+03
1.35267e+09,3.38711e+03,2.70411e+03
1.35268e+09,3.34706e+03,3.01635e+03
1.35269e+09,3.30738e+03,3.36447e+03
1.35270e+09,3.26747e+03,3.75124e+03
1.35272e+09,3.22714e+03,4.17978e+03
1.35277e+09,3.19845e+03,4.47388e+03
1.35277e+09,3.23656e+03,4.02358e+03
1.35277e+09,3.27058e+03,3.66136e+03
1.35277e+09,3.31043e+03,3.28358e+03
1.35277e+09,3.35047e+03,2.94428e+03
1.35277e+09,3.39042e+03,2.63916e+03
1.35277e+09,3.43099e+03,2.36584e+03
1.35277e+09,3.47105e+03,2.11986e+03
1.35277e+09,3.44730e+03,2.26174e+03
1.35277e+09,3.40680e+03,2.52342e+03
1.35277e+09,3.36653e+03,2.81500e+03
1.35277e+09,3.32702e+03,3.14075e+03
1.35277e+09,3.28720e+03,3.50273e+03
